id,agent,user,user_id,repo_id,html_url,api_url,status,http_status,additions,deletions,changed_files,commits,author_association,draft,maintainer_can_modify,github_merged,github_state,rate_limit_remaining,rate_limit_reset,fetched_at,error
3226874756,OpenAI_Codex,bmander,51985,122162,https://github.com/bmander/graphserver/pull/40,https://api.github.com/repos/bmander/graphserver/pulls/40,ok,200,447,613,21,12,OWNER,False,False,True,closed,4918,1780523753,2026-06-03T21:02:43.025885+00:00,
3106344541,OpenAI_Codex,marsninja,8206008,422711680,https://github.com/jaseci-labs/jaseci/pull/2007,https://api.github.com/repos/jaseci-labs/jaseci/pulls/2007,ok,200,55,36,5,3,COLLABORATOR,False,False,True,closed,4917,1780523753,2026-06-03T21:02:44.438611+00:00,
3245371880,OpenAI_Codex,mikasoukhov,6942548,27703983,https://github.com/StockSharp/StockSharp/pull/487,https://api.github.com/repos/StockSharp/StockSharp/pulls/487,ok,200,54,0,1,1,CONTRIBUTOR,False,False,True,closed,4916,1780523753,2026-06-03T21:02:45.493902+00:00,
3136814415,OpenAI_Codex,shige,844012,845317529,https://github.com/giselles-ai/giselle/pull/1107,https://api.github.com/repos/giselles-ai/giselle/pulls/1107,ok,200,3,3,1,1,MEMBER,False,False,False,closed,4915,1780523753,2026-06-03T21:02:46.909823+00:00,
3150896736,Cursor,pierrevalade,11172,899127822,https://github.com/WorkflowAI/WorkflowAI/pull/467,https://api.github.com/repos/WorkflowAI/WorkflowAI/pulls/467,ok,200,59,1,2,7,CONTRIBUTOR,False,False,False,closed,4914,1780523753,2026-06-03T21:02:48.235445+00:00,
3070494457,OpenAI_Codex,azakhary,2115888,970691159,https://github.com/rockbite/localforge/pull/27,https://api.github.com/repos/rockbite/localforge/pulls/27,ok,200,7,2,1,1,CONTRIBUTOR,False,False,True,closed,4913,1780523753,2026-06-03T21:02:49.420872+00:00,
3154412408,OpenAI_Codex,rbjarnason,43699,23236083,https://github.com/CitizensFoundation/your-priorities-app/pull/257,https://api.github.com/repos/CitizensFoundation/your-priorities-app/pulls/257,ok,200,10,0,1,1,COLLABORATOR,False,False,True,closed,4912,1780523753,2026-06-03T21:02:50.603721+00:00,
3230437187,OpenAI_Codex,ogabrielluiz,24829397,599320067,https://github.com/langflow-ai/langflow/pull/9051,https://api.github.com/repos/langflow-ai/langflow/pulls/9051,ok,200,326,56,16,10,CONTRIBUTOR,False,False,False,closed,4911,1780523753,2026-06-03T21:02:52.022509+00:00,
3140607443,OpenAI_Codex,storizzi,26940113,729177478,https://github.com/storizzi/notes-exporter/pull/13,https://api.github.com/repos/storizzi/notes-exporter/pulls/13,ok,200,76,0,7,3,OWNER,False,False,True,closed,4910,1780523753,2026-06-03T21:02:53.108874+00:00,
3077959197,OpenAI_Codex,georgi,19498,777230015,https://github.com/nodetool-ai/nodetool/pull/27,https://api.github.com/repos/nodetool-ai/nodetool/pulls/27,ok,200,0,1,1,1,COLLABORATOR,False,False,True,closed,4909,1780523753,2026-06-03T21:02:54.785690+00:00,
3194058647,Cursor,steebchen,5013932,965250949,https://github.com/theopenco/llmgateway/pull/439,https://api.github.com/repos/theopenco/llmgateway/pulls/439,ok,200,577,206,29,4,MEMBER,False,False,True,closed,4908,1780523753,2026-06-03T21:02:56.317706+00:00,
3226794370,Cursor,0x80,1193520,637075224,https://github.com/0x80/isolate-package/pull/134,https://api.github.com/repos/0x80/isolate-package/pulls/134,ok,200,5,0,1,1,OWNER,False,False,True,closed,4907,1780523753,2026-06-03T21:02:57.454949+00:00,
3080877416,OpenAI_Codex,pablo-mayrgundter,2480879,385950884,https://github.com/bldrs-ai/Share/pull/1380,https://api.github.com/repos/bldrs-ai/Share/pulls/1380,ok,200,60,7,4,2,MEMBER,False,False,True,closed,4906,1780523753,2026-06-03T21:02:58.415846+00:00,
3070742378,OpenAI_Codex,smat-dev,67500255,958940440,https://github.com/smat-dev/jinni/pull/8,https://api.github.com/repos/smat-dev/jinni/pulls/8,ok,200,8,1,1,1,OWNER,False,False,True,closed,4905,1780523753,2026-06-03T21:02:59.428193+00:00,
3196798034,Cursor,RSamaium,695902,5628569,https://github.com/RSamaium/CanvasEngine/pull/47,https://api.github.com/repos/RSamaium/CanvasEngine/pulls/47,ok,200,424,1,4,6,OWNER,False,False,False,open,4904,1780523753,2026-06-03T21:03:00.676515+00:00,
3246256169,OpenAI_Codex,Frooodle,77850077,594155488,https://github.com/Stirling-Tools/Stirling-PDF/pull/3993,https://api.github.com/repos/Stirling-Tools/Stirling-PDF/pulls/3993,ok,200,374,0,1,1,MEMBER,False,False,False,closed,4903,1780523753,2026-06-03T21:03:02.065002+00:00,
3119255372,OpenAI_Codex,joewandy,2523391,69615317,https://github.com/joewandy/hlda/pull/41,https://api.github.com/repos/joewandy/hlda/pulls/41,ok,200,54,1012,415,1,OWNER,False,False,True,closed,4902,1780523753,2026-06-03T21:03:03.134302+00:00,
3197177312,OpenAI_Codex,gbrayhan,7296535,240394317,https://github.com/gbrayhan/microservices-go/pull/41,https://api.github.com/repos/gbrayhan/microservices-go/pulls/41,ok,200,12,1,1,1,OWNER,False,False,True,closed,4901,1780523753,2026-06-03T21:03:04.252067+00:00,
3125836863,OpenAI_Codex,bashmohandes,912214,133118558,https://github.com/bashmohandes/go-askme/pull/37,https://api.github.com/repos/bashmohandes/go-askme/pulls/37,ok,200,9,7,2,1,OWNER,False,False,True,closed,4900,1780523753,2026-06-03T21:03:05.336105+00:00,
3248139288,Claude_Code,lmeyerov,4249447,36759907,https://github.com/graphistry/pygraphistry/pull/708,https://api.github.com/repos/graphistry/pygraphistry/pulls/708,ok,200,893,168,19,11,CONTRIBUTOR,False,False,False,closed,4899,1780523753,2026-06-03T21:03:06.983483+00:00,
3136685742,OpenAI_Codex,tanya574033,56290920,77778527,https://github.com/hsuanxyz/ion2-calendar/pull/357,https://api.github.com/repos/hsuanxyz/ion2-calendar/pulls/357,ok,200,48,54,11,2,NONE,False,False,False,closed,4898,1780523753,2026-06-03T21:03:07.954538+00:00,
3142979532,OpenAI_Codex,karakanb,16530606,674225653,https://github.com/bruin-data/bruin/pull/786,https://api.github.com/repos/bruin-data/bruin/pulls/786,ok,200,86,15,5,2,CONTRIBUTOR,False,False,True,closed,4897,1780523753,2026-06-03T21:03:09.197336+00:00,
3078098216,OpenAI_Codex,theosanderson,19732295,380002519,https://github.com/theosanderson/taxonium/pull/694,https://api.github.com/repos/theosanderson/taxonium/pulls/694,ok,200,7,7,1,1,OWNER,False,False,True,closed,4896,1780523753,2026-06-03T21:03:10.185568+00:00,
3178370647,OpenAI_Codex,steveruizok,23072548,365739812,https://github.com/tldraw/tldraw/pull/6324,https://api.github.com/repos/tldraw/tldraw/pulls/6324,ok,200,45,0,3,1,COLLABORATOR,False,False,False,closed,4895,1780523753,2026-06-03T21:03:11.572897+00:00,
3155176193,OpenAI_Codex,yohei-kobashi,34497564,517691031,https://github.com/nuprl/MultiPL-E/pull/169,https://api.github.com/repos/nuprl/MultiPL-E/pulls/169,ok,200,73,2,3,1,NONE,False,False,False,closed,4894,1780523753,2026-06-03T21:03:13.121358+00:00,
3130551049,OpenAI_Codex,theosanderson,19732295,380002519,https://github.com/theosanderson/taxonium/pull/708,https://api.github.com/repos/theosanderson/taxonium/pulls/708,ok,200,5,1,1,1,OWNER,False,False,False,closed,4893,1780523753,2026-06-03T21:03:14.560287+00:00,
3090194937,OpenAI_Codex,peter-lawrey,1070321,31261879,https://github.com/OpenHFT/Chronicle-Values/pull/100,https://api.github.com/repos/OpenHFT/Chronicle-Values/pulls/100,ok,200,43,0,1,1,MEMBER,False,False,True,closed,4892,1780523753,2026-06-03T21:03:15.578530+00:00,
3117808140,OpenAI_Codex,ocavue,24715727,664174485,https://github.com/prosekit/prosekit/pull/1050,https://api.github.com/repos/prosekit/prosekit/pulls/1050,ok,200,3,3,2,1,COLLABORATOR,False,False,True,closed,4891,1780523753,2026-06-03T21:03:17.011566+00:00,
3117012304,OpenAI_Codex,alexanmtz,88840,87405108,https://github.com/worknenjoy/gitpay/pull/1210,https://api.github.com/repos/worknenjoy/gitpay/pulls/1210,ok,200,425,260,36,1,MEMBER,False,False,True,closed,4890,1780523753,2026-06-03T21:03:18.162270+00:00,
3089523334,OpenAI_Codex,jcputney,42720634,220823889,https://github.com/jcputney/scorm-again/pull/977,https://api.github.com/repos/jcputney/scorm-again/pulls/977,ok,200,23,0,2,1,OWNER,False,False,True,closed,4889,1780523753,2026-06-03T21:03:19.400062+00:00,
3153674291,OpenAI_Codex,acoyfellow,1666099,989324445,https://github.com/acoyfellow/UserDO/pull/13,https://api.github.com/repos/acoyfellow/UserDO/pulls/13,ok,200,3,2,1,1,OWNER,False,False,False,closed,4888,1780523753,2026-06-03T21:03:20.482469+00:00,
3125821877,OpenAI_Codex,azusa-dom,151507264,154900564,https://github.com/facebookresearch/fastMRI/pull/360,https://api.github.com/repos/facebookresearch/fastMRI/pulls/360,ok,200,958,283,182,25,NONE,False,False,False,closed,4887,1780523753,2026-06-03T21:03:21.780695+00:00,
3101434004,OpenAI_Codex,acco,927029,820192032,https://github.com/sequinstream/sequin/pull/1678,https://api.github.com/repos/sequinstream/sequin/pulls/1678,ok,200,485,3,8,6,CONTRIBUTOR,False,False,True,closed,4886,1780523753,2026-06-03T21:03:22.940108+00:00,
3070861271,OpenAI_Codex,creatorrr,931887,781914762,https://github.com/julep-ai/julep/pull/1390,https://api.github.com/repos/julep-ai/julep/pulls/1390,ok,200,0,6,1,3,CONTRIBUTOR,False,False,True,closed,4885,1780523753,2026-06-03T21:03:24.586478+00:00,
3070068158,OpenAI_Codex,Blaizzy,23445657,787462297,https://github.com/Blaizzy/mlx-vlm/pull/356,https://api.github.com/repos/Blaizzy/mlx-vlm/pulls/356,ok,200,1,1,1,3,OWNER,False,False,True,closed,4884,1780523753,2026-06-03T21:03:25.773835+00:00,
3226475067,Claude_Code,deepracticexs,9959970,982554785,https://github.com/Deepractice/PromptX/pull/179,https://api.github.com/repos/Deepractice/PromptX/pulls/179,ok,200,19027,14319,217,177,MEMBER,False,False,False,closed,4883,1780523753,2026-06-03T21:03:26.859027+00:00,
3130744045,OpenAI_Codex,mtthidoteu,66959271,535751429,https://github.com/wizarrrr/wizarr/pull/600,https://api.github.com/repos/wizarrrr/wizarr/pulls/600,ok,200,31,0,1,1,CONTRIBUTOR,False,False,True,closed,4882,1780523753,2026-06-03T21:03:28.133091+00:00,
3106508685,OpenAI_Codex,marsninja,8206008,422711680,https://github.com/jaseci-labs/jaseci/pull/2014,https://api.github.com/repos/jaseci-labs/jaseci/pulls/2014,ok,200,59,47,9,4,COLLABORATOR,False,False,True,closed,4881,1780523753,2026-06-03T21:03:29.682185+00:00,
3095752412,OpenAI_Codex,danielweinmann,204765,463116412,https://github.com/seasonedcc/remix-forms/pull/370,https://api.github.com/repos/seasonedcc/remix-forms/pulls/370,ok,200,51,10,6,1,CONTRIBUTOR,False,False,False,closed,4880,1780523753,2026-06-03T21:03:30.944363+00:00,
3267246740,OpenAI_Codex,ikamensh,23004004,174731004,https://github.com/ikamensh/flynt/pull/230,https://api.github.com/repos/ikamensh/flynt/pulls/230,ok,200,13,3,4,1,OWNER,False,False,True,closed,4879,1780523753,2026-06-03T21:03:32.075557+00:00,
3262793549,Cursor,AbhiPrasad,18689448,110017413,https://github.com/getsentry/sentry-wizard/pull/1042,https://api.github.com/repos/getsentry/sentry-wizard/pulls/1042,ok,200,134,3,5,4,CONTRIBUTOR,False,False,True,closed,4878,1780523753,2026-06-03T21:03:33.398643+00:00,
3165641773,OpenAI_Codex,catatsuy,1249910,195525823,https://github.com/isucon/isucon9-qualify/pull/955,https://api.github.com/repos/isucon/isucon9-qualify/pulls/955,ok,200,3153,1992,5,4,MEMBER,False,False,False,closed,4877,1780523753,2026-06-03T21:03:34.928274+00:00,
3099541552,OpenAI_Codex,jnsdls,8204858,529729250,https://github.com/thirdweb-dev/js/pull/7194,https://api.github.com/repos/thirdweb-dev/js/pulls/7194,ok,200,38,60,1,1,MEMBER,False,False,True,closed,4876,1780523753,2026-06-03T21:03:36.055563+00:00,
3124868118,OpenAI_Codex,kasrakhosravi,6134441,796633002,https://github.com/erpc/erpc/pull/326,https://api.github.com/repos/erpc/erpc/pulls/326,ok,200,183,2,6,2,COLLABORATOR,False,False,True,closed,4875,1780523753,2026-06-03T21:03:37.264309+00:00,
3073100795,OpenAI_Codex,DivineOmega,650645,130364449,https://github.com/DivineOmega/uxdm/pull/43,https://api.github.com/repos/Jord-JD/uxdm/pulls/43,ok,200,33,14,4,1,OWNER,False,False,False,closed,4873,1780523753,2026-06-03T21:03:38.745218+00:00,
3164279377,Cursor,jxnl,4852235,653589102,https://github.com/567-labs/instructor/pull/1627,https://api.github.com/repos/567-labs/instructor/pulls/1627,ok,200,1,1,1,1,COLLABORATOR,False,False,True,closed,4872,1780523753,2026-06-03T21:03:39.847518+00:00,
3144686827,OpenAI_Codex,dwwoelfel,476818,844738531,https://github.com/instantdb/instant/pull/1292,https://api.github.com/repos/instantdb/instant/pulls/1292,ok,200,1,0,1,1,CONTRIBUTOR,False,False,True,closed,4871,1780523753,2026-06-03T21:03:40.786079+00:00,
3115929855,OpenAI_Codex,shige,844012,845317529,https://github.com/giselles-ai/giselle/pull/1038,https://api.github.com/repos/giselles-ai/giselle/pulls/1038,ok,200,125,181,6,1,MEMBER,False,False,True,closed,4870,1780523753,2026-06-03T21:03:41.788808+00:00,
3203856259,Claude_Code,mikearnaldi,24249610,901089955,https://github.com/Effect-TS/effect-smol/pull/228,https://api.github.com/repos/Effect-TS/effect-smol/pulls/228,ok,200,13981,233,63,10,MEMBER,False,False,True,closed,4869,1780523753,2026-06-03T21:03:42.824099+00:00,
3273036759,Cursor,buenaflor,23364143,285502515,https://github.com/getsentry/sentry-kotlin-multiplatform/pull/433,https://api.github.com/repos/getsentry/sentry-kotlin-multiplatform/pulls/433,ok,200,6,3,1,1,CONTRIBUTOR,True,False,False,closed,4868,1780523753,2026-06-03T21:03:44.329818+00:00,
3120796109,OpenAI_Codex,arran4,111667,122020780,https://github.com/arran4/golang-ical/pull/119,https://api.github.com/repos/arran4/golang-ical/pulls/119,ok,200,1628,240,13,7,OWNER,False,False,False,open,4867,1780523753,2026-06-03T21:03:46.087857+00:00,
3119417980,Claude_Code,Saqoosha,27694,948148972,https://github.com/CoderGamester/mcp-unity/pull/44,https://api.github.com/repos/CoderGamester/mcp-unity/pulls/44,ok,200,96,38,7,1,CONTRIBUTOR,False,False,True,closed,4866,1780523753,2026-06-03T21:03:47.302577+00:00,
3249958180,OpenAI_Codex,saracarl,708566,509028,https://github.com/benwbrum/fromthepage/pull/4766,https://api.github.com/repos/benwbrum/fromthepage/pulls/4766,ok,200,23,2,3,1,COLLABORATOR,False,False,True,closed,4865,1780523753,2026-06-03T21:03:48.235812+00:00,
3093666699,OpenAI_Codex,danielweinmann,204765,463116412,https://github.com/seasonedcc/remix-forms/pull/362,https://api.github.com/repos/seasonedcc/remix-forms/pulls/362,ok,200,198,192,4,1,CONTRIBUTOR,False,False,True,closed,4864,1780523753,2026-06-03T21:03:49.238100+00:00,
3084524974,OpenAI_Codex,rbjarnason,43699,23236083,https://github.com/CitizensFoundation/your-priorities-app/pull/196,https://api.github.com/repos/CitizensFoundation/your-priorities-app/pulls/196,ok,200,33,0,3,1,COLLABORATOR,False,False,True,closed,4863,1780523753,2026-06-03T21:03:50.693832+00:00,
3138009867,OpenAI_Codex,eplatonoff,39589028,214868921,https://github.com/eplatonoff/pilorama/pull/81,https://api.github.com/repos/some-humans/pilorama-desktop/pulls/81,ok,200,5,0,1,3,MEMBER,False,False,True,closed,4861,1780523753,2026-06-03T21:03:52.241450+00:00,
3117928238,OpenAI_Codex,simon-mo,21118851,599547518,https://github.com/vllm-project/vllm/pull/19145,https://api.github.com/repos/vllm-project/vllm/pulls/19145,ok,200,2,0,1,1,COLLABORATOR,False,False,False,closed,4860,1780523753,2026-06-03T21:03:53.450545+00:00,
3157381739,OpenAI_Codex,joulei,22042418,753697606,https://github.com/moxin-org/moly/pull/522,https://api.github.com/repos/moly-ai/moly-ai/pulls/522,ok,200,72,0,2,1,MEMBER,True,False,False,closed,4858,1780523753,2026-06-03T21:03:55.185251+00:00,
3075729468,OpenAI_Codex,wargoblin,4902175,30260406,https://github.com/BOINC/boinc/pull/6336,https://api.github.com/repos/BOINC/boinc/pulls/6336,ok,200,35,35,1,1,CONTRIBUTOR,False,False,True,closed,4857,1780523753,2026-06-03T21:03:56.515873+00:00,
3245274861,OpenAI_Codex,mikasoukhov,6942548,27703983,https://github.com/StockSharp/StockSharp/pull/470,https://api.github.com/repos/StockSharp/StockSharp/pulls/470,ok,200,59,0,1,1,CONTRIBUTOR,False,False,True,closed,4856,1780523753,2026-06-03T21:03:57.650240+00:00,
3077315151,OpenAI_Codex,oai-ragona,144164704,965415649,https://github.com/openai/codex/pull/1050,https://api.github.com/repos/openai/codex/pulls/1050,ok,200,33,2,2,2,COLLABORATOR,True,False,False,closed,4855,1780523753,2026-06-03T21:03:58.888420+00:00,
3137099861,Cursor,roaga,47861399,873328,https://github.com/getsentry/sentry/pull/93325,https://api.github.com/repos/getsentry/sentry/pulls/93325,ok,200,11,10,1,1,CONTRIBUTOR,False,False,True,closed,4854,1780523753,2026-06-03T21:03:59.814084+00:00,
3132677357,OpenAI_Codex,panarch,2025065,812496927,https://github.com/gluesql/glues/pull/142,https://api.github.com/repos/gluesql/glues/pulls/142,ok,200,755,270,25,4,MEMBER,True,False,False,closed,4853,1780523753,2026-06-03T21:04:01.063421+00:00,
3144015338,Claude_Code,arkavo-com,40346430,41870517,https://github.com/facebook/idb/pull/883,https://api.github.com/repos/facebook/idb/pulls/883,ok,200,11402,419,146,36,NONE,False,False,False,closed,4852,1780523753,2026-06-03T21:04:02.884658+00:00,
3151744953,OpenAI_Codex,gaby,835733,786756993,https://github.com/mistralai/mistral-common/pull/102,https://api.github.com/repos/mistralai/mistral-common/pulls/102,ok,200,14,3,2,3,CONTRIBUTOR,False,False,True,closed,4851,1780523753,2026-06-03T21:04:03.977635+00:00,
3226669281,OpenAI_Codex,dlwh,9633,496005961,https://github.com/stanford-crfm/levanter/pull/1058,https://api.github.com/repos/marin-community/levanter/pulls/1058,ok,200,14,11,3,1,MEMBER,False,False,True,closed,4849,1780523753,2026-06-03T21:04:05.634109+00:00,
3099702523,OpenAI_Codex,St0rmBr3w,82243192,716778600,https://github.com/LayerZero-Labs/devtools/pull/1532,https://api.github.com/repos/LayerZero-Labs/devtools/pulls/1532,ok,200,129,141,4,9,CONTRIBUTOR,False,False,True,closed,4848,1780523753,2026-06-03T21:04:06.771699+00:00,
3070047385,OpenAI_Codex,hannesrudolph,49103247,881506708,https://github.com/RooCodeInc/Roo-Code/pull/3682,https://api.github.com/repos/RooCodeInc/Roo-Code/pulls/3682,ok,200,7,10,1,1,CONTRIBUTOR,True,False,False,closed,4847,1780523753,2026-06-03T21:04:07.980535+00:00,
3134593130,OpenAI_Codex,kolaente,13721712,159556794,https://github.com/go-vikunja/vikunja/pull/913,https://api.github.com/repos/go-vikunja/vikunja/pulls/913,ok,200,64,85,2,2,MEMBER,True,False,False,closed,4846,1780523753,2026-06-03T21:04:09.666048+00:00,
3151015743,Cursor,pierrevalade,11172,899127822,https://github.com/WorkflowAI/WorkflowAI/pull/469,https://api.github.com/repos/WorkflowAI/WorkflowAI/pulls/469,ok,200,5,5,2,1,CONTRIBUTOR,False,False,True,closed,4845,1780523753,2026-06-03T21:04:11.081327+00:00,
3130716613,OpenAI_Codex,mtthidoteu,66959271,535751429,https://github.com/wizarrrr/wizarr/pull/599,https://api.github.com/repos/wizarrrr/wizarr/pulls/599,ok,200,66,12,3,1,CONTRIBUTOR,False,False,False,closed,4844,1780523753,2026-06-03T21:04:12.380967+00:00,
3098557986,OpenAI_Codex,rickwierenga,36956818,524145041,https://github.com/PyLabRobot/pylabrobot/pull/528,https://api.github.com/repos/PyLabRobot/pylabrobot/pulls/528,ok,200,7,3,1,1,MEMBER,False,False,True,closed,4843,1780523753,2026-06-03T21:04:13.644999+00:00,
3152394365,OpenAI_Codex,huan,1361891,57602001,https://github.com/wechaty/wechaty/pull/2809,https://api.github.com/repos/wechaty/wechaty/pulls/2809,ok,200,32,0,1,1,MEMBER,False,False,False,open,4842,1780523753,2026-06-03T21:04:15.378743+00:00,
3240593081,OpenAI_Codex,tygent0,212389004,1020430400,https://github.com/Doriandarko/make-it-heavy/pull/9,https://api.github.com/repos/Doriandarko/make-it-heavy/pulls/9,ok,200,256,38,8,2,NONE,False,True,False,open,4841,1780523753,2026-06-03T21:04:16.804808+00:00,
